codigo_dane;establecimiento educativo;comuna;prestacion_servicio;isce_total_2018;isce_prim_2018;isce_secun_2018;isce_media_2018;desempeño_prim_2018;progreso_prim_2018;eficiencia_prim_2018;ambiente_prim_2018;desempeño_secun_2018;progreso_secun_2018;eficiencia_secun_2018;ambiente_secun_2018;desempeño_media_2018;progreso_media_2018;eficienciai_media_2018;iscec_total_2017;iscec_prim_2017;iscec_secun_2017;iscec_media_2017;desempeño_prim_2017;progreso_prim_2017;eficiencia_prim_2017;ambiente_prim_2017;desempeño_secun_2017;progreso_secun_2017;eficiencia_secun_2017;ambiente_secun_2017;desempeño_media_2017;progreso_media_2017;eficiencia_media_2017;iscec_total_2016;iscec_prim_2016;iscec_secun_2016;iscec_media_2016;desempeño_prim_2016;progreso_prim_2016;eficiencia_prim_2016;ambiente_prim_2016;desempeño_secun_2016;progreso_secun_2016;eficienciacia_secun_2016;ambiente_secun_2016;desempeño_media_2016;progreso_media_2016;eficiencia_media_2016;iscec_total_2015;iscec_prim_2015;iscec_secun_2015;iscec_media_2015;desempeño_prim_2015;progreso_prim_2015;eficiencia_prim_2015;ambiente_prim_2015;desempeño_secun_2015;progreso_secun_2015;eficiencia_secun_2015;ambiente_secun_2015;desempeño_media_2015;progreso_media_2015;eficiencia_media_2015
105001001279;inst educ ciro mendia;2;oficial;4.604968238;5.058467388;4.283884048;4.146492481;2.427999973;1.033695698;0.84799999;0.748771667;2.323999882;0.433571428;0.773999989;0.752312779;2.454492569;0;1.692000031;4.471120167;4.314227104;3.768712044;6.053343773;2.418000221;0.295696378;0.846616566;0.753913879;2.296000004;0;0.708598733;0.764113307;2.471230984;1.818333387;1.763779521;4.742662585;3.901216745;6.292759895;3.92324543;2.294000149;0;0.877519369;0.729697347;2.579999924;2.259800673;0.720977604;0.731981516;2.278275013;0;1.644970417;4.470705235;5.157949448;3.771390676;4.148206234;2.441999912;1.097475171;0.880859375;0.737615228;2.263999939;0;0.771784232;0.735606372;2.330814838;0;1.817391304
105001001317;inst educ madre maria mazarello;9;oficial;6.454047441;5.763075352;6.650073528;7.665688992;2.53399992;1.5;0.973999977;0.755075395;2.796000004;2.260989189;0.841000021;0.752084196;2.690689325;3.125;1.850000024;6.227786422;5.935087681;5.853344917;7.541631222;2.676000118;1.511627913;0.979910731;0.767549157;2.664000034;1.540816307;0.918840587;0.729688346;2.556782484;3;1.984848499;6.980284524;7.419336796;6.108068466;7.518795013;2.808000088;3;0.879999995;0.731336415;2.696000099;1.783692002;0.872403562;0.755972743;2.548645973;3;1.970149279;6.678264093;6.973162174;5.774800777;7.595804214;2.883999825;2.393518448;0.95480226;0.740841985;2.65199995;1.5;0.847457627;0.775343299;2.569336414;3.054054022;1.972413793
105001001368;inst educ alvaro marin velasco;3;oficial;6.100852752;6.733802319;4.542947769;7.403049946;2.526000023;2.479109287;0.952000022;0.776692748;2.467999935;0.51679635;0.805999994;0.752151728;2.496571064;3.132478714;1.774000049;4.646885848;5.454969406;4.04944849;3.874213219;2.326000214;1.5;0.901554406;0.727414548;2.308000088;0.282272726;0.729528546;0.729647219;2.269673347;0.030769231;1.573770523;5.995107043;8.800157547;3.514429808;4.02492857;3.379999876;3.720347404;0.95161289;0.748197377;1.991999984;;0.822429895;0.699999988;2.178774834;0;1.846153855;4.431152117;5.850230217;1.401271582;6.54051733;2.423999786;1.846656084;0.829787234;0.749787211;;0;0.666666667;0.734604955;2.395676136;3.019841194;1.125
105001001473;inst educ manuela beltran;3;oficial;4.195186615;4.041260242;4.465809345;4.067931175;2.161999941;0.212500006;0.911000013;0.755760193;2.335999966;0.529177725;0.853999972;0.74663192;2.268511057;0.041420117;1.758000016;4.316652179;4.209701061;4.598459244;4.064129829;2.282000065;0.311009735;0.860501587;0.756189704;2.311999798;0.787193298;0.758318722;0.740947545;2.35824728;0;1.705882311;;4.024996758;;4.172850609;2.164000034;0.219842672;0.909230769;0.731923044;;;0.828096092;;2.237359047;0.074380167;1.861111164;3.106215978;3.14650774;3.521543503;2.288736343;2.279999971;0;0.866507747;;2.063999891;0;0.714776632;0.742767155;2.288736343;0;0
105001001490;inst educ lola gonzalez;12;oficial;6.091628671;5.845957279;5.629776001;7.452631474;2.539999962;1.609802485;0.938000023;0.758155107;2.452000141;1.510526299;0.921999991;0.745249927;2.588631868;3;1.863999963;6.498779154;6.180677414;6.354866982;7.46635437;2.579999924;1.895561934;0.953846157;0.7512694;2.592000008;2.115306139;0.874661863;0.772899151;2.636754751;3.017599583;1.812000036;5.41426456;4.839570522;5.095291138;7.265529633;2.416000128;0.75;0.939436615;0.73413384;2.383999825;1.123328567;0.887962937;0.699999988;2.488201618;3;1.777327895;5.504836559;6.529637337;3.130055428;7.354901791;2.604000092;2.25746274;0.918834547;0.749340236;2.256000042;0;0.874055416;;2.527955532;3.052805662;1.774140753
105001001562;inst educ javiera londoño;10;oficial;6.163739085;5.983001709;5.761816502;7.273762703;2.555999994;1.75;0.912999988;0.764001667;2.720000029;1.547995448;0.748000026;0.74582094;2.599790812;3.091971874;1.582000017;6.366692233;6.289568424;5.98596859;7.206487179;2.645999908;1.958974004;0.93662864;0.747965753;2.628000021;1.915656567;0.680937827;0.761374235;2.474253178;3.034559727;1.697674394;5.71116991;5.074664116;5.598280907;7.340863705;2.460000038;0.912162185;0.962483823;0.740017712;2.611999989;1.505555511;0.738396645;0.742328882;2.371498346;3;1.969365478;6.173372698;5.992293835;5.834215641;7.174324989;2.739999771;1.625568867;0.868303571;0.758421659;2.631999969;1.73512578;0.734306569;0.732783794;2.49703598;3.028225899;1.649063032
105001001635;inst educ yermo y parres;16;oficial;6.768248463;6.020661831;7.213864803;7.670489788;2.467999935;1.884146333;0.912999988;0.755515695;2.596000195;3;0.870999992;0.746865034;2.711379766;3.085110188;1.873999953;6.69627099;5.876694679;7.260684967;7.552593231;2.59800005;1.585488439;0.946275949;0.746930242;2.656000137;3.025578499;0.851182222;0.72792381;2.638614655;3;1.913978457;6.101538324;5.754070282;5.782534599;7.441597939;2.593999863;1.508241773;0.920537889;0.731290996;2.611999989;1.5;0.928675413;0.741859615;2.570731163;3.01846838;1.852398515;7.075169206;6.648178101;7.389905453;7.48511076;2.676000118;2.334148884;0.8885918;0.749437332;2.788000107;3.082742691;0.801162791;0.717999816;2.578402996;3.108388186;1.798319328
105001001651;inst educ jose celestino mutis;8;oficial;5.287659216;5.983611107;4.78241539;4.605944157;2.50999999;1.782305002;0.936999977;0.754306316;2.475999832;0.702020228;0.851000011;0.753395677;2.5295825;0.130361661;1.94599998;4.660774851;4.880806923;4.605443954;4.262531757;2.400000095;0.8125;0.916666687;0.751640022;2.39199996;0.647042811;0.824742258;0.741658807;2.402882576;0;1.859649181;;;;5.94791317;;;0.975944996;;;;0.714733541;;2.382889748;1.693023205;1.871999979;4.342643678;5.120810509;3.604052782;3.884302378;2.438000202;0.981833994;0.976863753;0.724112451;2.156000137;0.01;0.714285714;0.723766923;2.316401243;0;1.567901235
105001001660;inst educ jose antonio galan;3;oficial;5.476330519;4.422691345;5.680161476;7.490314484;2.25999999;0.677627563;0.734000027;0.751063824;2.492000103;1.726053238;0.702000022;0.760108054;2.551203012;3.111111164;1.827999949;4.477743888;4.799670219;4.269851208;4.117221832;2.338000059;0.832488775;0.898706913;0.730474651;2.320000172;0.357142866;0.839366496;0.753341496;2.271068096;0;1.846153855;;3.7998631;;4.575316906;2.110000134;0.010526316;0.948979616;0.730356932;;;0.905128181;;2.293153524;0.337209255;1.944954157;3.272307181;4.193540096;1.333824158;4.591878414;2.171999931;0.524999976;0.760252366;0.736287713;;0;0.586134454;0.747689664;2.19528079;0.758666694;1.637931034
105001001716;inst educ santa catalina de siena;14;oficial;5.346112943;6.476783276;4.473031044;4.329998016;2.467999935;2.307866096;0.948000014;0.75291723;2.203999996;0.65625;0.839999974;0.772780836;2.3861444;0.049853377;1.894000053;5.189230227;6.172329426;4.390761375;4.374577522;2.579999924;1.909152508;0.92578125;0.757395566;2.335999966;0.478316337;0.854545474;0.72189939;2.403347492;0.006944444;1.964285731;5.583789897;4.81314373;6.444821835;5.810937881;2.398000002;0.696519136;0.971659899;0.746964395;2.427999973;2.319951057;0.982758641;0.714112341;2.309659481;1.501278639;2;;3.154000044;2.135999918;;2.404000044;0.75;;;2.135999918;;;;;;
105001001791;inst educ monseñor gerardo valencia cano;7;oficial;6.242630005;5.697852135;6.287459373;7.389928818;2.547999859;1.547905922;0.843999982;0.757946491;2.691999912;2.222919941;0.624000013;0.748539269;2.71440196;3.23152709;1.444000006;6.07050755;6.136392593;5.475924969;6.962785721;2.553999901;1.992805004;0.837662339;0.751925588;2.615999937;1.5;0.61728394;0.742640853;2.5781703;3;1.384615421;5.176891959;3.99044013;5.635674;7.043540001;2.445999861;0;0.810301483;0.734138727;2.667999983;1.71960485;0.494818658;0.753250599;2.521910906;3.135802507;1.385826826;5.726102257;4.975568295;5.842208385;7.211617947;2.596000195;0.76219511;0.880630631;0.736742616;2.624000072;1.74957478;0.721518987;0.747114897;2.491921425;3.083333254;1.636363636
105001001805;inst educ fe y alegria popular nro. 1;1;oficial;3.827010858;3.816117048;3.667118073;4.131334305;2.134000063;0.05172414;0.885999978;0.744392991;2.079999924;0;0.825999975;0.761118174;2.299662828;0.005671174;1.825999975;4.660824299;4.402983665;5.092040062;4.486338139;2.273999929;0.493756652;0.869609833;0.765617073;2.21600008;1.304623127;0.796416938;0.775000095;2.261071682;0.444444388;1.780821919;3.719050384;4.074615479;3.195326328;3.835546017;2.144000053;0.336567074;0.853430331;0.740617692;1.75999999;0;0.714719296;0.720606983;2.174822807;0.053246755;1.607476592;3.706853867;3.756934166;3.455147743;4.034658909;2.156000137;0;0.870535714;0.730398476;1.868000031;0;0.840720222;0.746427536;2.170405626;0;1.864253394
105001001848;inst educ sor juana ines de la cruz;5;oficial;6.519139624;6.563228607;5.703631401;7.8470788;2.59800005;2.271399736;0.925000012;0.768828273;2.65199995;1.521276593;0.773999989;0.75635469;2.84621644;3.18686223;1.81400001;6.504028487;6.733003139;5.667268753;7.453165054;2.67599988;2.358904839;0.9375;0.760598779;2.684000015;1.505376339;0.727536261;0.750356436;2.691154242;3.122666597;1.639344215;;3.014445782;;7.636315823;1.299999952;0.083333336;0.915094316;0.716017962;;;0.781420767;;2.56631422;3.123692751;1.946308732;6.047009063;6.939056873;4.08472538;7.473897934;2.768000126;2.510346889;0.934131737;0.726578057;2.487999916;0;0.847715736;0.749009728;2.533069849;3;1.940828402
105001001881;inst educ carlos vieco ortiz;13;oficial;6.591107202;5.946753979;6.959328651;7.396514416;2.496000051;1.773111224;0.92900002;0.7486431;2.676000118;2.773993492;0.754999995;0.754335046;2.666511536;3.164002895;1.565999985;5.550820732;4.832024574;5.553671837;7.163122654;2.471999884;0.764880955;0.850701392;0.744442165;2.547999859;1.520408154;0.707219243;0.778044581;2.490991592;3;1.672131181;5.364599109;5.516624451;5.698311329;4.438545704;2.519999981;1.382785201;0.878980875;0.734858274;2.519999981;1.714285731;0.741614878;0.72241056;2.432872295;0.159519732;1.846153855;5.378675318;4.312958241;5.603278637;7.383482933;2.434000015;0.315209866;0.827323162;0.736425459;2.475999832;1.520416617;0.857142857;0.749718904;2.510054588;3.046838522;1.826589595
105001002003;inst educ san roberto belarmino;16;oficial;5.276722133;3.901364088;5.781702995;7.487561226;2.187999964;0;0.963;0.750364065;2.455999851;1.743924618;0.832000017;0.749778211;2.525863171;3.109697819;1.851999998;4.243341589;4.186320305;3.913650513;4.948598862;2.412000179;0.048192769;0.964426875;0.761700451;2.308000088;0.01;0.833333313;0.762317181;2.433104753;0.63525492;1.880239487;5.205344057;5.515555382;4.973165512;4.91368103;2.458000183;1.358102918;0.968932033;0.73052001;2.299999952;1.127501249;0.818877578;0.726786435;2.347785473;0.671778023;1.894117594;3.972576189;4.305897236;3.561555386;3.94189024;2.386000156;0.329323322;0.854961832;0.735612094;2.06400013;0;0.743648961;0.75390619;2.296175957;0;1.645714286
105001002011;inst educ federico ozanam;9;oficial;5.927720165;6.346448898;4.507011414;7.471820831;2.43200016;2.25;0.912999988;0.751448691;2.460000038;0.461538464;0.815999985;0.769473135;2.645821095;3;1.825999975;6.210216355;6.721601963;4.875383377;7.39555645;2.580000162;2.484428644;0.916330636;0.740842462;2.56799984;0.787710726;0.771468163;0.748204887;2.645123959;3.046728373;1.703703761;5.457217026;5.787691116;3.965425491;7.324285507;2.480000019;1.656040668;0.92150867;0.730141461;2.415999889;0.083552629;0.765873015;0.699999988;2.479135036;3.009856224;1.835294127;5.707117927;6.370851994;3.964565992;7.263182163;2.510000229;2.269316196;0.86040146;0.731133699;2.452000141;0.75344193;0.759124088;;2.513541698;3.075019836;1.67462039
105001002020;inst educ rafael uribe uribe;12;oficial;6.150020647;6.466125488;5.022637367;7.411705494;2.506000042;2.25;0.941999972;0.768125713;2.539999962;1.036352038;0.68900001;0.75728488;2.577705383;3;1.833999991;6.353957915;6.945798874;4.913729191;7.542716026;2.642000198;2.688174486;0.861809015;0.753815889;2.552000046;0.843746722;0.752808988;0.765173256;2.616993904;3.213788033;1.711934209;4.661253786;5.455933571;3.777971268;4.418968678;2.547999859;1.26502192;0.909502268;0.733409822;2.268000126;0.1875;0.593220353;0.729250669;2.315703869;0.597014785;1.506250024;4.617274284;5.582210541;3.770862579;3.927388191;2.460000038;1.515243888;0.876447876;0.730518937;2.380000114;0.015306123;0.640167364;0.735388815;2.423108101;0.005642531;1.498637602
105001002038;inst educ jose eusebio caro;4;oficial;4.646415377;4.265950203;5.16178894;4.600558281;2.322000027;0.294044375;0.88499999;0.764905572;2.523999929;1.020833373;0.845000029;0.77195549;2.592816353;0.109742031;1.898000002;4.245866156;4.462427139;3.976023674;4.230828285;2.394000053;0.423128724;0.879043579;0.7662552;2.404000044;0;0.805714309;0.766309202;2.505637646;0;1.725190878;5.590523648;4.7509799;5.619580269;7.428647995;2.343999863;0.818090916;0.888888896;0.699999988;2.524000168;1.640600085;0.754980087;0.699999988;2.457514763;3.140625;1.830508471;3.592793494;4.421457767;1.405310512;5.5563941;2.388000011;0.417696565;0.883229814;0.732531369;;0;0.664756447;0.740554094;2.308496952;1.485185146;1.762711864
105001002071;inst educ benjamin herrera;15;oficial;4.869828105;5.031776905;4.997921944;4.281279087;2.279999971;1.059090853;0.930000007;0.762686014;2.384000063;1.049482703;0.796000004;0.768439412;2.378240108;0.039039038;1.863999963;5.183510613;5.047440529;4.664339542;6.398217678;2.404000044;0.941285253;0.942942917;0.759212017;2.296000004;0.811666667;0.832684815;0.723987758;2.423108101;2.136029482;1.839080453;;;4.256973743;3.809746504;;;0.928783357;;2.119999886;0.573529422;0.833922267;0.72952193;2.059746504;0;1.75;4.48298173;5.119987965;3.491597652;4.784639835;2.386000156;1.1640625;0.839449541;0.730475783;2.087999821;0;0.660839161;0.742758811;2.276182652;0.888457239;1.62
105001002101;inst educ juan de dios cock;4;oficial;4.532074785;4.698435307;4.222993374;4.698656082;2.299999952;0.789855063;0.846000016;0.762580276;2.400000095;0.351452023;0.716000021;0.755541384;2.520748615;0.219907641;1.957999945;4.602535033;4.79772377;4.573614597;4.213971138;2.319999933;0.877985239;0.840604007;0.759134531;2.424000025;0.598461509;0.797160268;0.753992975;2.419853687;0;1.794117689;5.050841975;4.933464527;5.217108727;5.023974419;2.338000059;0.966382802;0.886115432;0.742966413;2.303999901;1.422943115;0.738095224;0.752070248;2.337091684;0.828059435;1.858823538;3.86694901;4.085780621;3.441029549;4.119936943;2.212000132;0.237194523;0.885283893;0.751302004;1.95599997;0.005;0.731239092;0.748790562;2.289433956;0.020979168;1.80952381
105001002119;inst educ marco fidel suarez;11;oficial;5.158245683;5.315778732;5.608991146;4.01499176;2.430000067;1.198295116;0.931999981;0.75548315;2.524000168;1.600000024;0.718999982;0.765991271;2.490991592;0;1.524000049;5.679217052;4.886983871;5.922647476;7.035738468;2.460000038;0.75;0.920669556;0.756314456;2.56400013;2.028566837;0.566576064;0.763504386;2.649773359;3;1.38596487;5.938025188;5.804415703;5.255246162;7.433509827;2.71600008;1.504166603;0.884249091;0.699999988;2.371999979;1.5;0.63144654;0.751799941;2.492386341;3.236690283;1.704433441;3.395197618;3.006798983;3.721568584;3.697945356;1.389999986;0;0.871826625;0.744972408;2.440000057;0.030822638;0.517283951;0.733461976;2.295710802;0;1.402234637
105001002135;inst educ ramon munera lopera;3;oficial;5.599570179;3.852031231;6.763745785;7.494225502;2.105999947;0.163291603;0.828999996;0.753739536;2.424000025;3;0.59799999;0.741745889;2.554225445;3;1.940000057;5.737307072;4.216502666;6.897994518;7.127913952;2.191999912;0.418785274;0.869230747;0.736486673;2.487999916;3.035984993;0.647302926;0.726706386;2.54120636;3.080214024;1.506493449;3.880652153;3.67788291;4.05044508;4.039745331;2.047999859;0.07902085;0.825986087;0.724876106;2.368000031;0.291454077;0.647558391;0.743432641;2.366383791;0.045454558;1.627906919;3.925981522;3.631634235;4.126396656;4.23753643;2.069999933;0.058760814;0.768136558;0.734737039;2.411999941;0.357142866;0.607068607;0.750185251;2.358944416;0.062499996;1.816091954
105001002305;inst educ mariscal robledo;7;oficial;5.094504762;4.992869377;5.799601078;4.089265823;2.46600008;0.930606306;0.838999987;0.757263422;2.495999813;1.74000001;0.813000023;0.750600874;2.371265888;0;1.718000054;5.080683708;4.641717434;6.075986385;4.32657814;2.434000015;0.601055145;0.853982329;0.752679884;2.464000225;2.105674982;0.745583057;0.760727704;2.497500896;0.051299267;1.777777791;4.575199342;4.158479691;3.592099667;7.233242989;2.300000191;0.319229543;0.808139563;0.731110334;2.140000105;0.01010101;0.69917357;0.742825031;2.434499502;3.056412458;1.742331266;4.889206123;4.728040218;3.834146023;7.098184586;2.349999905;0.767241359;0.883040936;0.727757931;2.355999947;0;0.75974026;0.718405604;2.416366339;3;1.681818182
105001002348;inst educ fe y alegria santo domingo savio;1;oficial;4.189029288;3.786073208;4.4133358;4.703144073;2.121999979;0.121621624;0.791999996;0.750451505;2.171999931;0.754950523;0.731999993;0.754385233;2.276647568;0.6444965;1.781999946;4.137346613;4.447355747;3.58684659;4.403201103;2.194000006;0.624511242;0.876760542;0.752083957;2.116000175;0;0.731568992;0.739277482;2.234569311;0.413793117;1.754838705;;3.631191015;;3.991539478;2.052000046;0.078947365;0.800243616;0.699999988;;;0.805882335;;2.143438339;0;1.848101258;3.875304723;4.108023167;3.456329346;4.084895134;2.073999882;0.481877446;0.810725552;0.741420567;1.931999922;0;0.779727096;0.744602501;2.187608957;0.024046922;1.873239437
105001002356;inst educ gabriel garcia marquez;8;oficial;4.387703919;3.848554134;5.368518829;3.884364843;2.197999954;0;0.901000023;0.749554157;2.303999901;1.524752498;0.805000007;0.734766364;2.154364824;0;1.730000019;5.600106049;5.16537714;6.289490223;5.371823788;2.444000006;1.10184586;0.881807625;0.737723172;2.403999805;2.413419008;0.690170944;0.781900167;2.366848707;1.333333373;1.671641827;3.765141499;3.847830772;3.530267477;3.990120173;2.161999941;0.010309278;0.929761887;0.745759726;1.900000095;0.090714291;0.817409754;0.722143233;2.135999203;0.034676436;1.819444418;4.10970614;4.533367634;3.459945679;4.293548584;2.28399992;0.645937502;0.86869648;0.73473376;2.016000032;0;0.714552239;0.729393542;2.204114914;0.542766929;1.546666667
105001002461;inst educ lucrecio jaramillo velez;11;oficial;6.780437708;5.962260723;7.363428593;7.601101875;2.656000137;1.600649357;0.95599997;0.749611378;2.864000082;3.054475307;0.716000021;0.72895354;2.841102123;3;1.75999999;6.623988986;5.778666019;7.089259148;7.711742878;2.673999786;1.580833316;0.77021277;0.753619969;2.768000126;3.022117138;0.572025061;0.727117181;2.852260828;3.128712893;1.730769277;6.188931894;5.946557522;5.867397785;7.296958923;2.661999941;1.699890494;0.855648518;0.729018927;2.679999828;1.905263186;0.54285717;0.739277184;2.670696259;3;1.626262665;5.946223307;5.321294785;5.825655937;7.563305378;2.638000011;0.992362559;0.952919021;0.738013029;2.679999828;1.526315808;0.882599581;0.736741185;2.731372833;3.113013744;1.718918919
105001002470;inst educ san vicente de paul;7;oficial;5.489742064;5.786454201;5.623260021;4.588483334;2.518000126;1.578290224;0.934000015;0.756163359;2.5;1.526041627;0.83099997;0.766218543;2.528187752;0.228295594;1.832000017;5.42026751;5.831424713;5.537118435;4.290674686;2.558000088;1.621926069;0.905555546;0.745943308;2.475999832;1.5;0.793261886;0.767856777;2.453795195;0;1.836879373;4.976025081;4.958174706;5.39318037;4.286166668;2.378000021;0.913268805;0.917508423;0.749397278;2.5;1.336503029;0.856677532;0.699999988;2.42194581;0.002775187;1.861445785;4.59012835;4.144618034;3.736269474;7.086779594;2.447999954;0.06818182;0.880239521;0.74819684;2.223999977;0;0.773960217;0.738309383;2.429152489;3.057627201;1.6
105001002488;inst educ pedro luis villa;3;oficial;4.542234945;4.143083096;5.268455982;4.169439793;2.338000059;0.138768122;0.912999988;0.753314972;2.411999941;1.361110091;0.739000022;0.756345987;2.368010998;0.071428657;1.730000019;4.251312721;4.612259865;3.931002855;3.999723911;2.378000021;0.621240199;0.864910781;0.748108983;2.308000088;0.250431985;0.6295681;0.743002653;2.346390724;0;1.653333306;3.997744143;3.886234283;3.512280226;5.098203182;2.233999968;0.06465517;0.887579322;0.699999988;2.10800004;;0.704280138;0.699999988;2.293385983;1.2110672;1.59375;3.675775844;5.26603508;1.506129622;3.89457345;2.375999928;1.274704337;0.868283093;0.747047246;;0;0.769475358;0.736654222;2.295013428;0.168367431;1.431192661
105001002496;inst educ cristo rey;15;oficial;6.600695848;6.777685642;5.727826595;7.729990005;2.728000164;2.369871855;0.916000009;0.763814092;2.455999851;1.707792163;0.809000015;0.755034506;2.693479061;3.204511166;1.832000017;5.87538029;6.995190144;3.71748662;7.13212204;2.705999851;2.657497168;0.901587307;0.730106056;2.28399992;0.010416667;0.67567569;0.747394383;2.538881779;3.066924572;1.526315808;6.186836267;6.992835045;5.5190835;5.541906357;2.650000095;2.706186295;0.916913927;0.719734669;2.516000032;1.595000029;0.694610775;0.713472962;2.411949158;1.615671635;1.514285684;4.314541578;4.857580185;3.804543495;3.985201359;2.406000137;0.852443337;0.859375;0.739761949;2.360000134;0;0.699769053;0.744774342;2.351272821;0.062499996;1.571428571
105001002526;inst educ samuel barrientos restrepo;12;oficial;4.768605971;4.885097027;5.040231705;4.031156063;2.455999851;0.785989881;0.887000024;0.75610739;2.424000025;1.015151501;0.860000014;0.741080165;2.419156075;0;1.611999989;5.07608633;5.043243408;3.939722061;7.138620377;2.457999945;0.941675723;0.894056857;0.749510825;2.328000069;0.005050505;0.84316355;0.763508201;2.418923616;3;1.719696999;;;4.422355175;7.134269238;;;0.906590581;;2.288000107;0.61500001;0.819354832;0.699999988;2.426362991;3.068059444;1.639846802;4.193469548;4.727345943;3.724302292;3.813290358;2.430000067;0.685416698;0.867546848;0.744382083;2.203999996;0;0.78293601;0.737366199;2.360106945;0;1.453183521
105001002780;inst educ san francisco de asis;8;oficial;4.469907212;4.294506073;3.997315884;5.691594601;2.296000004;0.351940662;0.901000023;0.745565474;2.415999889;;0.82099998;0.760316014;2.261071682;1.542522788;1.888000011;;5.152058125;;5.284319878;2.302000046;1.21145463;0.882483363;0.756119967;;;0.745928347;;2.310124397;1.203703761;1.770491838;4.496929312;3.57365942;6.16954565;3.647207975;2.012000084;0.030821918;0.793406606;0.737430751;2.388000011;2.213082314;0.806691468;0.761771679;2.069743156;0;1.577464819;3.50440731;3.675128698;3.135421515;3.766009331;2.131999969;0.056076229;0.756978654;0.730073571;1.707999945;0;0.658119658;0.769301891;2.276647568;0;1.489361702
105001002798;inst educ mater dei;11;oficial;6.997909641;6.341222763;7.507385254;7.583872795;2.717999935;1.899999976;0.967000008;0.756222963;2.776000023;3.058139563;0.908999979;0.764245629;2.631872654;3;1.952000022;7.056750989;6.204589844;7.606057644;8.01282692;2.777999878;1.708110571;0.967136145;0.751342595;2.851999998;3.102967262;0.90322578;0.747864246;2.772288799;3.240538359;2;7.120712781;6.921906948;7.179400444;7.465322495;2.842000008;2.407557011;0.971153855;0.701196313;2.579999924;3.020833492;0.855000019;0.723567188;2.489131689;3;1.976190448;6.797859025;5.962329388;7.323231697;7.758398533;2.797999859;1.525510192;0.894736842;0.74408251;2.720000029;3.015151501;0.842342342;0.745738208;2.600488186;3.222426414;1.935483871
